energy_eV,dos,integrated_dos
2.901,0.5628E-40,0.2400E+02
2.921,0.1345E-40,0.2400E+02
2.941,0.3180E-41,0.2400E+02
2.961,0.7436E-42,0.2400E+02
2.981,0.1720E-42,0.2400E+02
3.001,0.3938E-43,0.2400E+02
3.021,0.8916E-44,0.2400E+02
3.041,0.1997E-44,0.2400E+02
3.061,0.4425E-45,0.2400E+02
3.081,0.9699E-46,0.2400E+02
3.101,0.2103E-46,0.2400E+02
3.121,0.4511E-47,0.2400E+02
3.141,0.9574E-48,0.2400E+02
3.161,0.2010E-48,0.2400E+02
3.181,0.4174E-49,0.2400E+02
3.201,0.8574E-50,0.2400E+02
3.221,0.1742E-50,0.2400E+02
3.241,0.3503E-51,0.2400E+02
3.261,0.6967E-52,0.2400E+02
3.281,0.1371E-52,0.2400E+02
3.301,0.2668E-53,0.2400E+02
3.321,0.5137E-54,0.2400E+02
3.341,0.9785E-55,0.2400E+02
3.361,0.1844E-55,0.2400E+02
3.381,0.3437E-56,0.2400E+02
3.401,0.6337E-57,0.2400E+02
3.421,0.1156E-57,0.2400E+02
3.441,0.2086E-58,0.2400E+02
3.461,0.3724E-59,0.2400E+02
3.481,0.6577E-60,0.2400E+02
3.501,0.1149E-60,0.2400E+02
3.521,0.1986E-61,0.2400E+02
3.541,0.3395E-62,0.2400E+02
3.561,0.5742E-63,0.2400E+02
3.581,0.9607E-64,0.2400E+02
3.601,0.1590E-64,0.2400E+02
3.621,0.2604E-65,0.2400E+02
3.641,0.4217E-66,0.2400E+02
3.661,0.6757E-67,0.2400E+02
3.681,0.1071E-67,0.2400E+02
3.701,0.1680E-68,0.2400E+02
3.721,0.2606E-69,0.2400E+02
3.741,0.3998E-70,0.2400E+02
3.761,0.6070E-71,0.2400E+02
3.781,0.9116E-72,0.2400E+02
3.801,0.1354E-72,0.2400E+02
3.821,0.1990E-73,0.2400E+02
3.841,0.2894E-74,0.2400E+02
3.861,0.4162E-75,0.2400E+02
3.881,0.5922E-76,0.2400E+02
3.901,0.8335E-77,0.2400E+02
3.921,0.1161E-77,0.2400E+02
3.941,0.1599E-78,0.2400E+02
3.961,0.2178E-79,0.2400E+02
3.981,0.2936E-80,0.2400E+02
4.001,0.3916E-81,0.2400E+02
4.021,0.5172E-82,0.2400E+02
4.041,0.6804E-83,0.2400E+02
4.061,0.9333E-84,0.2400E+02
4.081,0.1743E-84,0.2400E+02
4.101,0.7716E-85,0.2400E+02
4.121,0.6886E-85,0.2400E+02
4.141,0.6886E-85,0.2400E+02
4.161,0.6886E-85,0.2400E+02
4.181,0.6886E-85,0.2400E+02
4.201,0.6886E-85,0.2400E+02
4.221,0.6886E-85,0.2400E+02
4.241,0.6886E-85,0.2400E+02
4.261,0.6886E-85,0.2400E+02
4.281,0.6886E-85,0.2400E+02
4.301,0.6886E-85,0.2400E+02
4.321,0.6886E-85,0.2400E+02
4.341,0.6886E-85,0.2400E+02
4.361,0.6886E-85,0.2400E+02
4.381,0.6886E-85,0.2400E+02
4.401,0.6886E-85,0.2400E+02
4.421,0.6886E-85,0.2400E+02
4.441,0.6886E-85,0.2400E+02
4.461,0.6886E-85,0.2400E+02
4.481,0.6886E-85,0.2400E+02
4.501,0.6886E-85,0.2400E+02
4.521,0.6886E-85,0.2400E+02
4.541,0.6886E-85,0.2400E+02
4.561,0.6886E-85,0.2400E+02
4.581,0.6886E-85,0.2400E+02
4.601,0.6886E-85,0.2400E+02
4.621,0.6886E-85,0.2400E+02
4.641,0.6886E-85,0.2400E+02
4.661,0.6886E-85,0.2400E+02
4.681,0.6886E-85,0.2400E+02
4.701,0.6886E-85,0.2400E+02
4.721,0.6886E-85,0.2400E+02
4.741,0.6886E-85,0.2400E+02
4.761,0.6886E-85,0.2400E+02
4.781,0.6886E-85,0.2400E+02
4.801,0.6886E-85,0.2400E+02
4.821,0.6886E-85,0.2400E+02
4.841,0.6886E-85,0.2400E+02
4.861,0.6886E-85,0.2400E+02
4.881,0.6886E-85,0.2400E+02
4.901,0.6886E-85,0.2400E+02
4.921,0.6886E-85,0.2400E+02
4.941,0.6886E-85,0.2400E+02
4.961,0.6886E-85,0.2400E+02
4.981,0.6886E-85,0.2400E+02
5.001,0.6886E-85,0.2400E+02
5.021,0.6886E-85,0.2400E+02
5.041,0.6886E-85,0.2400E+02
5.061,0.6886E-85,0.2400E+02
5.081,0.6886E-85,0.2400E+02
5.101,0.6886E-85,0.2400E+02
5.121,0.6886E-85,0.2400E+02
5.141,0.6886E-85,0.2400E+02
5.161,0.6886E-85,0.2400E+02
5.181,0.6886E-85,0.2400E+02
5.201,0.6886E-85,0.2400E+02
5.221,0.6886E-85,0.2400E+02
5.241,0.6886E-85,0.2400E+02
5.261,0.6886E-85,0.2400E+02
