energy_eV,dos,integrated_dos
0.330,0.1607E+02,0.1528E+02
0.350,0.1626E+02,0.1560E+02
0.370,0.1632E+02,0.1593E+02
0.390,0.1624E+02,0.1626E+02
0.410,0.1603E+02,0.1658E+02
0.430,0.1567E+02,0.1689E+02
0.450,0.1518E+02,0.1719E+02
0.470,0.1457E+02,0.1748E+02
0.490,0.1386E+02,0.1776E+02
0.510,0.1306E+02,0.1802E+02
0.530,0.1218E+02,0.1827E+02
0.550,0.1126E+02,0.1849E+02
0.570,0.1030E+02,0.1870E+02
0.590,0.9337E+01,0.1888E+02
0.610,0.8380E+01,0.1905E+02
0.630,0.7448E+01,0.1920E+02
0.650,0.6555E+01,0.1933E+02
0.670,0.5712E+01,0.1945E+02
0.690,0.4928E+01,0.1955E+02
0.710,0.4210E+01,0.1963E+02
0.730,0.3561E+01,0.1970E+02
0.750,0.2982E+01,0.1976E+02
0.770,0.2473E+01,0.1981E+02
0.790,0.2030E+01,0.1985E+02
0.810,0.1650E+01,0.1988E+02
0.830,0.1327E+01,0.1991E+02
0.850,0.1057E+01,0.1993E+02
0.870,0.8335E+00,0.1995E+02
0.890,0.6506E+00,0.1996E+02
0.910,0.5027E+00,0.1997E+02
0.930,0.3845E+00,0.1998E+02
0.950,0.2911E+00,0.1998E+02
0.970,0.2181E+00,0.1999E+02
0.990,0.1618E+00,0.1999E+02
1.010,0.1188E+00,0.1999E+02
1.030,0.8634E-01,0.2000E+02
1.050,0.6210E-01,0.2000E+02
1.070,0.4421E-01,0.2000E+02
1.090,0.3115E-01,0.2000E+02
1.110,0.2172E-01,0.2000E+02
1.130,0.1499E-01,0.2000E+02
1.150,0.1024E-01,0.2000E+02
1.170,0.6923E-02,0.2000E+02
1.190,0.4632E-02,0.2000E+02
1.210,0.3067E-02,0.2000E+02
1.230,0.2009E-02,0.2000E+02
1.250,0.1303E-02,0.2000E+02
1.270,0.8360E-03,0.2000E+02
1.290,0.5308E-03,0.2000E+02
1.310,0.3335E-03,0.2000E+02
1.330,0.2074E-03,0.2000E+02
1.350,0.1276E-03,0.2000E+02
1.370,0.7768E-04,0.2000E+02
1.390,0.4680E-04,0.2000E+02
1.410,0.2790E-04,0.2000E+02
1.430,0.1646E-04,0.2000E+02
1.450,0.9606E-05,0.2000E+02
1.470,0.5548E-05,0.2000E+02
1.490,0.3170E-05,0.2000E+02
1.510,0.1793E-05,0.2000E+02
1.530,0.1003E-05,0.2000E+02
1.550,0.5552E-06,0.2000E+02
1.570,0.3041E-06,0.2000E+02
1.590,0.1648E-06,0.2000E+02
1.610,0.8838E-07,0.2000E+02
1.630,0.4689E-07,0.2000E+02
1.650,0.2461E-07,0.2000E+02
1.670,0.1278E-07,0.2000E+02
1.690,0.6569E-08,0.2000E+02
1.710,0.3340E-08,0.2000E+02
1.730,0.1680E-08,0.2000E+02
1.750,0.8362E-09,0.2000E+02
1.770,0.4118E-09,0.2000E+02
1.790,0.2006E-09,0.2000E+02
1.810,0.9669E-10,0.2000E+02
1.830,0.4611E-10,0.2000E+02
1.850,0.2176E-10,0.2000E+02
1.870,0.1016E-10,0.2000E+02
1.890,0.4690E-11,0.2000E+02
1.910,0.2143E-11,0.2000E+02
1.930,0.9688E-12,0.2000E+02
1.950,0.4333E-12,0.2000E+02
1.970,0.1917E-12,0.2000E+02
1.990,0.8393E-13,0.2000E+02
2.010,0.3635E-13,0.2000E+02
2.030,0.1557E-13,0.2000E+02
2.050,0.6602E-14,0.2000E+02
2.070,0.2769E-14,0.2000E+02
2.090,0.1149E-14,0.2000E+02
2.110,0.4716E-15,0.2000E+02
2.130,0.1915E-15,0.2000E+02
2.150,0.7695E-16,0.2000E+02
2.170,0.3059E-16,0.2000E+02
2.190,0.1203E-16,0.2000E+02
2.210,0.4680E-17,0.2000E+02
2.230,0.1801E-17,0.2000E+02
2.250,0.6858E-18,0.2000E+02
2.270,0.2584E-18,0.2000E+02
2.290,0.9629E-19,0.2000E+02
2.310,0.3550E-19,0.2000E+02
2.330,0.1295E-19,0.2000E+02
2.350,0.4673E-20,0.2000E+02
2.370,0.1668E-20,0.2000E+02
2.390,0.5892E-21,0.2000E+02
2.410,0.2059E-21,0.2000E+02
2.430,0.7117E-22,0.2000E+02
2.450,0.2434E-22,0.2000E+02
2.470,0.8234E-23,0.2000E+02
2.490,0.2756E-23,0.2000E+02
2.510,0.9125E-24,0.2000E+02
2.530,0.2989E-24,0.2000E+02
2.550,0.9687E-25,0.2000E+02
2.570,0.3106E-25,0.2000E+02
2.590,0.9850E-26,0.2000E+02
2.610,0.3091E-26,0.2000E+02
2.630,0.9593E-27,0.2000E+02
2.650,0.2946E-27,0.2000E+02
2.670,0.8950E-28,0.2000E+02
2.690,0.2690E-28,0.2000E+02
2.710,0.7998E-29,0.2000E+02
2.730,0.2353E-29,0.2000E+02
2.750,0.6846E-30,0.2000E+02
2.770,0.1971E-30,0.2000E+02
2.790,0.5613E-31,0.2000E+02
2.810,0.1581E-31,0.2000E+02
2.830,0.4408E-32,0.2000E+02
2.850,0.1215E-32,0.2000E+02
2.870,0.3315E-33,0.2000E+02
2.890,0.8947E-34,0.2000E+02
2.910,0.2388E-34,0.2000E+02
2.930,0.6308E-35,0.2000E+02
2.950,0.1648E-35,0.2000E+02
2.970,0.4260E-36,0.2000E+02
2.990,0.1089E-36,0.2000E+02
3.010,0.2756E-37,0.2000E+02
3.030,0.6896E-38,0.2000E+02
3.050,0.1707E-38,0.2000E+02
3.070,0.4181E-39,0.2000E+02
3.090,0.1013E-39,0.2000E+02
3.110,0.2428E-40,0.2000E+02
3.130,0.5758E-41,0.2000E+02
3.150,0.1351E-41,0.2000E+02
3.170,0.3135E-42,0.2000E+02
3.190,0.7196E-43,0.2000E+02
3.210,0.1634E-43,0.2000E+02
3.230,0.3672E-44,0.2000E+02
3.250,0.8162E-45,0.2000E+02
3.270,0.1795E-45,0.2000E+02
3.290,0.3904E-46,0.2000E+02
3.310,0.8401E-47,0.2000E+02
3.330,0.1788E-47,0.2000E+02
3.350,0.3766E-48,0.2000E+02
3.370,0.7847E-49,0.2000E+02
3.390,0.1617E-49,0.2000E+02
3.410,0.3298E-50,0.2000E+02
3.430,0.6651E-51,0.2000E+02
3.450,0.1327E-51,0.2000E+02
3.470,0.2620E-52,0.2000E+02
3.490,0.5116E-53,0.2000E+02
3.510,0.9884E-54,0.2000E+02
3.530,0.1889E-54,0.2000E+02
3.550,0.3571E-55,0.2000E+02
3.570,0.6680E-56,0.2000E+02
3.590,0.1236E-56,0.2000E+02
3.610,0.2262E-57,0.2000E+02
3.630,0.4097E-58,0.2000E+02
3.650,0.7338E-59,0.2000E+02
3.670,0.1300E-59,0.2000E+02
3.690,0.2280E-60,0.2000E+02
3.710,0.3954E-61,0.2000E+02
3.730,0.6783E-62,0.2000E+02
3.750,0.1151E-62,0.2000E+02
3.770,0.1933E-63,0.2000E+02
3.790,0.3211E-64,0.2000E+02
3.810,0.5276E-65,0.2000E+02
3.830,0.8576E-66,0.2000E+02
3.850,0.1379E-66,0.2000E+02
3.870,0.2194E-67,0.2000E+02
3.890,0.3453E-68,0.2000E+02
3.910,0.5376E-69,0.2000E+02
3.930,0.8279E-70,0.2000E+02
3.950,0.1261E-70,0.2000E+02
3.970,0.1901E-71,0.2000E+02
3.990,0.2835E-72,0.2000E+02
4.010,0.4182E-73,0.2000E+02
4.030,0.6102E-74,0.2000E+02
4.050,0.8808E-75,0.2000E+02
4.070,0.1258E-75,0.2000E+02
4.090,0.1777E-76,0.2000E+02
4.110,0.2483E-77,0.2000E+02
4.130,0.3433E-78,0.2000E+02
4.150,0.4696E-79,0.2000E+02
4.170,0.6354E-80,0.2000E+02
4.190,0.8505E-81,0.2000E+02
4.210,0.1126E-81,0.2000E+02
4.230,0.1480E-82,0.2000E+02
4.250,0.1957E-83,0.2000E+02
4.270,0.2932E-84,0.2000E+02
4.290,0.8229E-85,0.2000E+02
4.310,0.5739E-85,0.2000E+02
4.330,0.5739E-85,0.2000E+02
4.350,0.5739E-85,0.2000E+02
4.370,0.5739E-85,0.2000E+02
4.390,0.5739E-85,0.2000E+02
4.410,0.5739E-85,0.2000E+02
4.430,0.5739E-85,0.2000E+02
4.450,0.5739E-85,0.2000E+02
4.470,0.5739E-85,0.2000E+02
4.490,0.5739E-85,0.2000E+02
4.510,0.5739E-85,0.2000E+02
4.530,0.5739E-85,0.2000E+02
4.550,0.5739E-85,0.2000E+02
4.570,0.5739E-85,0.2000E+02
4.590,0.5739E-85,0.2000E+02
4.610,0.5739E-85,0.2000E+02
4.630,0.5739E-85,0.2000E+02
4.650,0.5739E-85,0.2000E+02
4.670,0.5739E-85,0.2000E+02
4.690,0.5739E-85,0.2000E+02
4.710,0.5739E-85,0.2000E+02
4.730,0.5739E-85,0.2000E+02
4.750,0.5739E-85,0.2000E+02
4.770,0.5739E-85,0.2000E+02
4.790,0.5739E-85,0.2000E+02
4.810,0.5739E-85,0.2000E+02
4.830,0.5739E-85,0.2000E+02
4.850,0.5739E-85,0.2000E+02
4.870,0.5739E-85,0.2000E+02
4.890,0.5739E-85,0.2000E+02
4.910,0.5739E-85,0.2000E+02
4.930,0.5739E-85,0.2000E+02
4.950,0.5739E-85,0.2000E+02
4.970,0.5739E-85,0.2000E+02
4.990,0.5739E-85,0.2000E+02
5.010,0.5739E-85,0.2000E+02
5.030,0.5739E-85,0.2000E+02
5.050,0.5739E-85,0.2000E+02
5.070,0.5739E-85,0.2000E+02
5.090,0.5739E-85,0.2000E+02
5.110,0.5739E-85,0.2000E+02
5.130,0.5739E-85,0.2000E+02
5.150,0.5739E-85,0.2000E+02
5.170,0.5739E-85,0.2000E+02
5.190,0.5739E-85,0.2000E+02
5.210,0.5739E-85,0.2000E+02
5.230,0.5739E-85,0.2000E+02
5.250,0.5739E-85,0.2000E+02
5.270,0.5739E-85,0.2000E+02
5.290,0.5739E-85,0.2000E+02
5.310,0.5739E-85,0.2000E+02
5.330,0.5739E-85,0.2000E+02
5.350,0.5739E-85,0.2000E+02
5.370,0.5739E-85,0.2000E+02
5.390,0.5739E-85,0.2000E+02
5.410,0.5739E-85,0.2000E+02
5.430,0.5739E-85,0.2000E+02
5.450,0.5739E-85,0.2000E+02
