energy_eV,dos,integrated_dos
-5.366,0.1155E-02,0.1200E+02
-5.346,0.7546E-03,0.1200E+02
-5.326,0.4875E-03,0.1200E+02
-5.306,0.3116E-03,0.1200E+02
-5.286,0.1970E-03,0.1200E+02
-5.266,0.1232E-03,0.1200E+02
-5.246,0.7627E-04,0.1200E+02
-5.226,0.4668E-04,0.1200E+02
-5.206,0.2827E-04,0.1200E+02
-5.186,0.1694E-04,0.1200E+02
-5.166,0.1004E-04,0.1200E+02
-5.146,0.5884E-05,0.1200E+02
-5.126,0.3412E-05,0.1200E+02
-5.106,0.1958E-05,0.1200E+02
-5.086,0.1111E-05,0.1200E+02
-5.066,0.6238E-06,0.1200E+02
-5.046,0.3465E-06,0.1200E+02
-5.026,0.1904E-06,0.1200E+02
-5.006,0.1035E-06,0.1200E+02
-4.986,0.5564E-07,0.1200E+02
-4.966,0.2960E-07,0.1200E+02
-4.946,0.1557E-07,0.1200E+02
-4.926,0.8107E-08,0.1200E+02
-4.906,0.4175E-08,0.1200E+02
-4.886,0.2127E-08,0.1200E+02
-4.866,0.1072E-08,0.1200E+02
-4.846,0.5343E-09,0.1200E+02
-4.826,0.2635E-09,0.1200E+02
-4.806,0.1286E-09,0.1200E+02
-4.786,0.6205E-10,0.1200E+02
-4.766,0.2963E-10,0.1200E+02
-4.746,0.1399E-10,0.1200E+02
-4.726,0.6538E-11,0.1200E+02
-4.706,0.3022E-11,0.1200E+02
-4.686,0.1382E-11,0.1200E+02
-4.666,0.6251E-12,0.1200E+02
-4.646,0.2797E-12,0.1200E+02
-4.626,0.1238E-12,0.1200E+02
-4.606,0.5423E-13,0.1200E+02
-4.586,0.2349E-13,0.1200E+02
-4.566,0.1007E-13,0.1200E+02
-4.546,0.4268E-14,0.1200E+02
-4.526,0.1790E-14,0.1200E+02
-4.506,0.7427E-15,0.1200E+02
-4.486,0.3048E-15,0.1200E+02
-4.466,0.1238E-15,0.1200E+02
-4.446,0.4972E-16,0.1200E+02
-4.426,0.1978E-16,0.1200E+02
-4.406,0.7837E-17,0.1200E+02
-4.386,0.3215E-17,0.1200E+02
-4.366,0.1680E-17,0.1200E+02
-4.346,0.1804E-17,0.1200E+02
-4.326,0.3700E-17,0.1200E+02
-4.306,0.9133E-17,0.1200E+02
-4.286,0.2306E-16,0.1200E+02
-4.266,0.5788E-16,0.1200E+02
-4.246,0.1438E-15,0.1200E+02
-4.226,0.3536E-15,0.1200E+02
-4.206,0.8600E-15,0.1200E+02
-4.186,0.2069E-14,0.1200E+02
-4.166,0.4924E-14,0.1200E+02
-4.146,0.1159E-13,0.1200E+02
-4.126,0.2701E-13,0.1200E+02
-4.106,0.6223E-13,0.1200E+02
-4.086,0.1419E-12,0.1200E+02
-4.066,0.3199E-12,0.1200E+02
-4.046,0.7135E-12,0.1200E+02
-4.026,0.1575E-11,0.1200E+02
-4.006,0.3437E-11,0.1200E+02
-3.986,0.7423E-11,0.1200E+02
-3.966,0.1586E-10,0.1200E+02
-3.946,0.3352E-10,0.1200E+02
-3.926,0.7007E-10,0.1200E+02
-3.906,0.1449E-09,0.1200E+02
-3.886,0.2965E-09,0.1200E+02
-3.866,0.6002E-09,0.1200E+02
-3.846,0.1202E-08,0.1200E+02
-3.826,0.2380E-08,0.1200E+02
-3.806,0.4664E-08,0.1200E+02
-3.786,0.9041E-08,0.1200E+02
-3.766,0.1734E-07,0.1200E+02
-3.746,0.3289E-07,0.1200E+02
-3.726,0.6172E-07,0.1200E+02
-3.706,0.1146E-06,0.1200E+02
-3.686,0.2104E-06,0.1200E+02
-3.666,0.3823E-06,0.1200E+02
-3.646,0.6870E-06,0.1200E+02
-3.626,0.1221E-05,0.1200E+02
-3.606,0.2148E-05,0.1200E+02
-3.586,0.3738E-05,0.1200E+02
-3.566,0.6433E-05,0.1200E+02
-3.546,0.1095E-04,0.1200E+02
-3.526,0.1845E-04,0.1200E+02
-3.506,0.3075E-04,0.1200E+02
-3.486,0.5068E-04,0.1200E+02
-3.466,0.8265E-04,0.1200E+02
-3.446,0.1333E-03,0.1200E+02
-3.426,0.2128E-03,0.1200E+02
-3.406,0.3359E-03,0.1200E+02
-3.386,0.5245E-03,0.1200E+02
-3.366,0.8104E-03,0.1200E+02
-3.346,0.1239E-02,0.1200E+02
-3.326,0.1873E-02,0.1200E+02
-3.306,0.2801E-02,0.1200E+02
-3.286,0.4144E-02,0.1200E+02
-3.266,0.6066E-02,0.1200E+02
-3.246,0.8783E-02,0.1200E+02
-3.226,0.1258E-01,0.1200E+02
-3.206,0.1783E-01,0.1200E+02
-3.186,0.2499E-01,0.1200E+02
-3.166,0.3465E-01,0.1200E+02
-3.146,0.4754E-01,0.1200E+02
-3.126,0.6451E-01,0.1200E+02
-3.106,0.8661E-01,0.1201E+02
-3.086,0.1150E+00,0.1201E+02
-3.066,0.1511E+00,0.1201E+02
-3.046,0.1964E+00,0.1202E+02
-3.026,0.2525E+00,0.1202E+02
-3.006,0.3212E+00,0.1203E+02
-2.986,0.4041E+00,0.1204E+02
-2.966,0.5030E+00,0.1205E+02
-2.946,0.6194E+00,0.1206E+02
-2.926,0.7544E+00,0.1207E+02
-2.906,0.9091E+00,0.1209E+02
-2.886,0.1084E+01,0.1211E+02
-2.866,0.1278E+01,0.1214E+02
-2.846,0.1491E+01,0.1217E+02
-2.826,0.1721E+01,0.1220E+02
-2.806,0.1964E+01,0.1224E+02
-2.786,0.2218E+01,0.1229E+02
-2.766,0.2478E+01,0.1234E+02
-2.746,0.2739E+01,0.1239E+02
-2.726,0.2995E+01,0.1245E+02
-2.706,0.3239E+01,0.1251E+02
-2.686,0.3466E+01,0.1258E+02
-2.666,0.3669E+01,0.1266E+02
-2.646,0.3842E+01,0.1273E+02
-2.626,0.3979E+01,0.1281E+02
-2.606,0.4078E+01,0.1290E+02
-2.586,0.4134E+01,0.1298E+02
-2.566,0.4145E+01,0.1306E+02
-2.546,0.4112E+01,0.1314E+02
-2.526,0.4036E+01,0.1322E+02
-2.506,0.3918E+01,0.1330E+02
-2.486,0.3763E+01,0.1338E+02
-2.466,0.3575E+01,0.1345E+02
-2.446,0.3360E+01,0.1352E+02
-2.426,0.3124E+01,0.1358E+02
-2.406,0.2874E+01,0.1364E+02
-2.386,0.2615E+01,0.1369E+02
-2.366,0.2354E+01,0.1374E+02
-2.346,0.2096E+01,0.1378E+02
-2.326,0.1846E+01,0.1381E+02
-2.306,0.1609E+01,0.1385E+02
-2.286,0.1387E+01,0.1387E+02
-2.266,0.1183E+01,0.1390E+02
-2.246,0.9978E+00,0.1392E+02
-2.226,0.8327E+00,0.1393E+02
-2.206,0.6875E+00,0.1395E+02
-2.186,0.5615E+00,0.1396E+02
-2.166,0.4536E+00,0.1397E+02
-2.146,0.3626E+00,0.1398E+02
-2.126,0.2867E+00,0.1398E+02
-2.106,0.2242E+00,0.1399E+02
-2.086,0.1735E+00,0.1399E+02
-2.066,0.1328E+00,0.1399E+02
-2.046,0.1006E+00,0.1399E+02
-2.026,0.7534E-01,0.1400E+02
-2.006,0.5583E-01,0.1400E+02
-1.986,0.4093E-01,0.1400E+02
-1.966,0.2968E-01,0.1400E+02
-1.946,0.2129E-01,0.1400E+02
-1.926,0.1511E-01,0.1400E+02
-1.906,0.1061E-01,0.1400E+02
-1.886,0.7368E-02,0.1400E+02
-1.866,0.5063E-02,0.1400E+02
-1.846,0.3441E-02,0.1400E+02
-1.826,0.2314E-02,0.1400E+02
-1.806,0.1539E-02,0.1400E+02
-1.786,0.1013E-02,0.1400E+02
-1.766,0.6592E-03,0.1400E+02
-1.746,0.4245E-03,0.1400E+02
-1.726,0.2705E-03,0.1400E+02
-1.706,0.1707E-03,0.1400E+02
-1.686,0.1067E-03,0.1400E+02
-1.666,0.6638E-04,0.1400E+02
-1.646,0.4151E-04,0.1400E+02
-1.626,0.2683E-04,0.1400E+02
-1.606,0.1909E-04,0.1400E+02
-1.586,0.1653E-04,0.1400E+02
-1.566,0.1858E-04,0.1400E+02
-1.546,0.2570E-04,0.1400E+02
-1.526,0.3950E-04,0.1400E+02
-1.506,0.6306E-04,0.1400E+02
-1.486,0.1014E-03,0.1400E+02
-1.466,0.1623E-03,0.1400E+02
-1.446,0.2575E-03,0.1400E+02
-1.426,0.4045E-03,0.1400E+02
-1.406,0.6289E-03,0.1400E+02
-1.386,0.9672E-03,0.1400E+02
-1.366,0.1472E-02,0.1400E+02
-1.346,0.2215E-02,0.1400E+02
-1.326,0.3298E-02,0.1400E+02
-1.306,0.4858E-02,0.1400E+02
-1.286,0.7079E-02,0.1400E+02
-1.266,0.1020E-01,0.1400E+02
-1.246,0.1455E-01,0.1400E+02
-1.226,0.2053E-01,0.1400E+02
-1.206,0.2865E-01,0.1400E+02
-1.186,0.3955E-01,0.1400E+02
-1.166,0.5401E-01,0.1400E+02
-1.146,0.7297E-01,0.1401E+02
-1.126,0.9753E-01,0.1401E+02
-1.106,0.1289E+00,0.1401E+02
-1.086,0.1687E+00,0.1401E+02
-1.066,0.2182E+00,0.1402E+02
-1.046,0.2793E+00,0.1402E+02
-1.026,0.3537E+00,0.1403E+02
-1.006,0.4430E+00,0.1404E+02
-0.986,0.5490E+00,0.1405E+02
-0.966,0.6730E+00,0.1406E+02
-0.946,0.8161E+00,0.1408E+02
-0.926,0.9790E+00,0.1410E+02
-0.906,0.1162E+01,0.1412E+02
-0.886,0.1364E+01,0.1415E+02
-0.866,0.1584E+01,0.1418E+02
-0.846,0.1820E+01,0.1422E+02
-0.826,0.2069E+01,0.1426E+02
-0.806,0.2326E+01,0.1431E+02
-0.786,0.2588E+01,0.1436E+02
-0.766,0.2848E+01,0.1441E+02
-0.746,0.3101E+01,0.1448E+02
-0.726,0.3340E+01,0.1454E+02
-0.706,0.3560E+01,0.1461E+02
-0.686,0.3754E+01,0.1469E+02
-0.666,0.3916E+01,0.1477E+02
-0.646,0.4044E+01,0.1485E+02
-0.626,0.4133E+01,0.1493E+02
-0.606,0.4181E+01,0.1502E+02
-0.586,0.4188E+01,0.1510E+02
-0.566,0.4155E+01,0.1518E+02
-0.546,0.4085E+01,0.1526E+02
-0.526,0.3982E+01,0.1534E+02
-0.506,0.3852E+01,0.1542E+02
-0.486,0.3703E+01,0.1549E+02
-0.466,0.3541E+01,0.1557E+02
-0.446,0.3376E+01,0.1563E+02
-0.426,0.3217E+01,0.1570E+02
-0.406,0.3072E+01,0.1576E+02
-0.386,0.2950E+01,0.1582E+02
-0.366,0.2860E+01,0.1587E+02
-0.346,0.2808E+01,0.1593E+02
-0.326,0.2801E+01,0.1599E+02
-0.306,0.2845E+01,0.1604E+02
-0.286,0.2943E+01,0.1610E+02
-0.266,0.3098E+01,0.1616E+02
-0.246,0.3313E+01,0.1623E+02
-0.226,0.3586E+01,0.1630E+02
-0.206,0.3919E+01,0.1638E+02
-0.186,0.4309E+01,0.1647E+02
-0.166,0.4753E+01,0.1656E+02
-0.146,0.5248E+01,0.1667E+02
-0.126,0.5789E+01,0.1678E+02
-0.106,0.6371E+01,0.1691E+02
-0.086,0.6987E+01,0.1705E+02
-0.066,0.7632E+01,0.1720E+02
-0.046,0.8297E+01,0.1737E+02
-0.026,0.8973E+01,0.1755E+02
-0.006,0.9653E+01,0.1774E+02
0.014,0.1032E+02,0.1795E+02
0.034,0.1098E+02,0.1817E+02
0.054,0.1160E+02,0.1840E+02
0.074,0.1218E+02,0.1864E+02
0.094,0.1271E+02,0.1890E+02
0.114,0.1317E+02,0.1916E+02
0.134,0.1355E+02,0.1943E+02
0.154,0.1384E+02,0.1971E+02
0.174,0.1404E+02,0.1999E+02
0.194,0.1413E+02,0.2027E+02
0.214,0.1411E+02,0.2055E+02
0.234,0.1398E+02,0.2083E+02
0.254,0.1374E+02,0.2111E+02
0.274,0.1338E+02,0.2138E+02
0.294,0.1293E+02,0.2163E+02
0.314,0.1238E+02,0.2188E+02
0.334,0.1175E+02,0.2212E+02
0.354,0.1105E+02,0.2234E+02
0.374,0.1029E+02,0.2254E+02
0.394,0.9502E+01,0.2273E+02
0.414,0.8688E+01,0.2291E+02
0.434,0.7868E+01,0.2306E+02
0.454,0.7057E+01,0.2321E+02
0.474,0.6268E+01,0.2333E+02
0.494,0.5513E+01,0.2344E+02
0.514,0.4801E+01,0.2354E+02
0.534,0.4139E+01,0.2362E+02
0.554,0.3533E+01,0.2369E+02
0.574,0.2986E+01,0.2375E+02
0.594,0.2498E+01,0.2380E+02
0.614,0.2068E+01,0.2384E+02
0.634,0.1695E+01,0.2388E+02
0.654,0.1375E+01,0.2390E+02
0.674,0.1104E+01,0.2393E+02
0.694,0.8778E+00,0.2394E+02
0.714,0.6906E+00,0.2396E+02
0.734,0.5377E+00,0.2397E+02
0.754,0.4143E+00,0.2398E+02
0.774,0.3159E+00,0.2398E+02
0.794,0.2384E+00,0.2399E+02
0.814,0.1781E+00,0.2399E+02
0.834,0.1316E+00,0.2399E+02
0.854,0.9630E-01,0.2400E+02
0.874,0.6971E-01,0.2400E+02
0.894,0.4994E-01,0.2400E+02
0.914,0.3540E-01,0.2400E+02
0.934,0.2483E-01,0.2400E+02
0.954,0.1724E-01,0.2400E+02
0.974,0.1184E-01,0.2400E+02
0.994,0.8050E-02,0.2400E+02
1.014,0.5415E-02,0.2400E+02
1.034,0.3604E-02,0.2400E+02
1.054,0.2374E-02,0.2400E+02
1.074,0.1547E-02,0.2400E+02
1.094,0.9977E-03,0.2400E+02
1.114,0.6367E-03,0.2400E+02
1.134,0.4020E-03,0.2400E+02
1.154,0.2512E-03,0.2400E+02
1.174,0.1553E-03,0.2400E+02
1.194,0.9498E-04,0.2400E+02
1.214,0.5749E-04,0.2400E+02
1.234,0.3443E-04,0.2400E+02
1.254,0.2040E-04,0.2400E+02
1.274,0.1196E-04,0.2400E+02
1.294,0.6940E-05,0.2400E+02
1.314,0.3984E-05,0.2400E+02
1.334,0.2263E-05,0.2400E+02
1.354,0.1272E-05,0.2400E+02
1.374,0.7070E-06,0.2400E+02
1.394,0.3889E-06,0.2400E+02
1.414,0.2117E-06,0.2400E+02
1.434,0.1140E-06,0.2400E+02
1.454,0.6076E-07,0.2400E+02
1.474,0.3203E-07,0.2400E+02
1.494,0.1671E-07,0.2400E+02
1.514,0.8623E-08,0.2400E+02
1.534,0.4403E-08,0.2400E+02
1.554,0.2225E-08,0.2400E+02
1.574,0.1112E-08,0.2400E+02
1.594,0.5499E-09,0.2400E+02
1.614,0.2691E-09,0.2400E+02
1.634,0.1302E-09,0.2400E+02
1.654,0.6238E-10,0.2400E+02
1.674,0.2956E-10,0.2400E+02
1.694,0.1386E-10,0.2400E+02
1.714,0.6428E-11,0.2400E+02
1.734,0.2950E-11,0.2400E+02
1.754,0.1339E-11,0.2400E+02
1.774,0.6016E-12,0.2400E+02
1.794,0.2674E-12,0.2400E+02
1.814,0.1176E-12,0.2400E+02
1.834,0.5114E-13,0.2400E+02
1.854,0.2201E-13,0.2400E+02
1.874,0.9370E-14,0.2400E+02
1.894,0.3947E-14,0.2400E+02
1.914,0.1645E-14,0.2400E+02
1.934,0.6782E-15,0.2400E+02
1.954,0.2766E-15,0.2400E+02
1.974,0.1116E-15,0.2400E+02
1.994,0.4457E-16,0.2400E+02
2.014,0.1761E-16,0.2400E+02
2.034,0.6880E-17,0.2400E+02
2.054,0.2660E-17,0.2400E+02
2.074,0.1017E-17,0.2400E+02
2.094,0.3850E-18,0.2400E+02
2.114,0.1441E-18,0.2400E+02
2.134,0.5337E-19,0.2400E+02
2.154,0.1956E-19,0.2400E+02
2.174,0.7089E-20,0.2400E+02
2.194,0.2542E-20,0.2400E+02
2.214,0.9019E-21,0.2400E+02
2.234,0.3166E-21,0.2400E+02
2.254,0.1099E-21,0.2400E+02
2.274,0.3776E-22,0.2400E+02
2.294,0.1283E-22,0.2400E+02
2.314,0.4315E-23,0.2400E+02
2.334,0.1435E-23,0.2400E+02
2.354,0.4722E-24,0.2400E+02
2.374,0.1537E-24,0.2400E+02
2.394,0.4951E-25,0.2400E+02
2.414,0.1577E-25,0.2400E+02
2.434,0.4972E-26,0.2400E+02
2.454,0.1551E-26,0.2400E+02
2.474,0.4783E-27,0.2400E+02
2.494,0.1460E-27,0.2400E+02
2.514,0.4407E-28,0.2400E+02
2.534,0.1316E-28,0.2400E+02
2.554,0.3890E-29,0.2400E+02
2.574,0.1137E-29,0.2400E+02
2.594,0.3289E-30,0.2400E+02
2.614,0.9409E-31,0.2400E+02
2.634,0.2663E-31,0.2400E+02
2.654,0.7457E-32,0.2400E+02
2.674,0.2065E-32,0.2400E+02
2.694,0.5660E-33,0.2400E+02
2.714,0.1534E-33,0.2400E+02
2.734,0.4115E-34,0.2400E+02
2.754,0.1092E-34,0.2400E+02
2.774,0.2866E-35,0.2400E+02
2.794,0.7442E-36,0.2400E+02
2.814,0.1912E-36,0.2400E+02
2.834,0.4858E-37,0.2400E+02
2.854,0.1221E-37,0.2400E+02
2.874,0.3038E-38,0.2400E+02
2.894,0.7474E-39,0.2400E+02
2.914,0.1819E-39,0.2400E+02
2.934,0.4381E-40,0.2400E+02
2.954,0.1044E-40,0.2400E+02
2.974,0.2459E-41,0.2400E+02
2.994,0.5733E-42,0.2400E+02
3.014,0.1322E-42,0.2400E+02
3.034,0.3017E-43,0.2400E+02
3.054,0.6809E-44,0.2400E+02
3.074,0.1521E-44,0.2400E+02
3.094,0.3359E-45,0.2400E+02
3.114,0.7340E-46,0.2400E+02
3.134,0.1587E-46,0.2400E+02
3.154,0.3393E-47,0.2400E+02
3.174,0.7180E-48,0.2400E+02
3.194,0.1503E-48,0.2400E+02
3.214,0.3111E-49,0.2400E+02
3.234,0.6373E-50,0.2400E+02
3.254,0.1291E-50,0.2400E+02
3.274,0.2589E-51,0.2400E+02
3.294,0.5134E-52,0.2400E+02
3.314,0.1007E-52,0.2400E+02
3.334,0.1955E-53,0.2400E+02
3.354,0.3753E-54,0.2400E+02
3.374,0.7128E-55,0.2400E+02
3.394,0.1339E-55,0.2400E+02
3.414,0.2490E-56,0.2400E+02
3.434,0.4578E-57,0.2400E+02
3.454,0.8328E-58,0.2400E+02
3.474,0.1499E-58,0.2400E+02
3.494,0.2668E-59,0.2400E+02
3.514,0.4699E-60,0.2400E+02
3.534,0.8186E-61,0.2400E+02
3.554,0.1411E-61,0.2400E+02
3.574,0.2406E-62,0.2400E+02
3.594,0.4058E-63,0.2400E+02
3.614,0.6771E-64,0.2400E+02
3.634,0.1118E-64,0.2400E+02
3.654,0.1825E-65,0.2400E+02
3.674,0.2949E-66,0.2400E+02
3.694,0.4712E-67,0.2400E+02
3.714,0.7450E-68,0.2400E+02
3.734,0.1165E-68,0.2400E+02
3.754,0.1803E-69,0.2400E+02
3.774,0.2759E-70,0.2400E+02
3.794,0.4178E-71,0.2400E+02
3.814,0.6258E-72,0.2400E+02
3.834,0.9273E-73,0.2400E+02
3.854,0.1359E-73,0.2400E+02
3.874,0.1971E-74,0.2400E+02
3.894,0.2828E-75,0.2400E+02
3.914,0.4014E-76,0.2400E+02
3.934,0.5635E-77,0.2400E+02
3.954,0.7826E-78,0.2400E+02
3.974,0.1075E-78,0.2400E+02
3.994,0.1461E-79,0.2400E+02
4.014,0.1965E-80,0.2400E+02
4.034,0.2614E-81,0.2400E+02
4.054,0.3445E-82,0.2400E+02
4.074,0.4535E-83,0.2400E+02
4.094,0.6340E-84,0.2400E+02
4.114,0.1358E-84,0.2400E+02
4.134,0.7228E-85,0.2400E+02
4.154,0.6886E-85,0.2400E+02
4.174,0.6886E-85,0.2400E+02
4.194,0.6886E-85,0.2400E+02
4.214,0.6886E-85,0.2400E+02
4.234,0.6886E-85,0.2400E+02
4.254,0.6886E-85,0.2400E+02
4.274,0.6886E-85,0.2400E+02
4.294,0.6886E-85,0.2400E+02
4.314,0.6886E-85,0.2400E+02
4.334,0.6886E-85,0.2400E+02
4.354,0.6886E-85,0.2400E+02
4.374,0.6886E-85,0.2400E+02
4.394,0.6886E-85,0.2400E+02
4.414,0.6886E-85,0.2400E+02
4.434,0.6886E-85,0.2400E+02
4.454,0.6886E-85,0.2400E+02
4.474,0.6886E-85,0.2400E+02
4.494,0.6886E-85,0.2400E+02
4.514,0.6886E-85,0.2400E+02
4.534,0.6886E-85,0.2400E+02
4.554,0.6886E-85,0.2400E+02
4.574,0.6886E-85,0.2400E+02
4.594,0.6886E-85,0.2400E+02
4.614,0.6886E-85,0.2400E+02
4.634,0.6886E-85,0.2400E+02
4.654,0.6886E-85,0.2400E+02
4.674,0.6886E-85,0.2400E+02
4.694,0.6886E-85,0.2400E+02
4.714,0.6886E-85,0.2400E+02
4.734,0.6886E-85,0.2400E+02
4.754,0.6886E-85,0.2400E+02
4.774,0.6886E-85,0.2400E+02
4.794,0.6886E-85,0.2400E+02
4.814,0.6886E-85,0.2400E+02
4.834,0.6886E-85,0.2400E+02
4.854,0.6886E-85,0.2400E+02
4.874,0.6886E-85,0.2400E+02
4.894,0.6886E-85,0.2400E+02
4.914,0.6886E-85,0.2400E+02
4.934,0.6886E-85,0.2400E+02
4.954,0.6886E-85,0.2400E+02
4.974,0.6886E-85,0.2400E+02
4.994,0.6886E-85,0.2400E+02
5.014,0.6886E-85,0.2400E+02
5.034,0.6886E-85,0.2400E+02
5.054,0.6886E-85,0.2400E+02
5.074,0.6886E-85,0.2400E+02
5.094,0.6886E-85,0.2400E+02
5.114,0.6886E-85,0.2400E+02
5.134,0.6886E-85,0.2400E+02
5.154,0.6886E-85,0.2400E+02
5.174,0.6886E-85,0.2400E+02
5.194,0.6886E-85,0.2400E+02
5.214,0.6886E-85,0.2400E+02
5.234,0.6886E-85,0.2400E+02
5.254,0.6886E-85,0.2400E+02
5.274,0.6886E-85,0.2400E+02
